class,cliff,zov,objA,objB,scene
並排有縫,106.86460694846855,0.0,bleach_cleanser,wood_block,occ3_scene0001
並排有縫,19.660262605403766,0.0,wood_block,bleach_cleanser,occ3_scene0001
同物過切,112.21841055622816,1.0,wood_block,wood_block,occ3_scene0001
並排有縫,17.218092255595664,0.2,bleach_cleanser,wood_block,occ3_scene0001
並排有縫,95.5246612728858,1.0,wood_block,bleach_cleanser,occ3_scene0001
同物過切,15.490248393407901,0.0,bleach_cleanser,bleach_cleanser,occ3_scene0001
並排有縫,109.4755981380709,1.0,bleach_cleanser,wood_block,occ3_scene0001
並排有縫,39.98151744170031,0.9090909090909091,plum,apple,occ3_scene0002
並排有縫,51.69530328801862,0.9,plum,apple,occ3_scene0002
並排有縫,136.45728531791136,1.0,apple,cups,occ3_scene0002
同物過切,21.1484302793284,1.0,apple,apple,occ3_scene0002
並排有縫,40.17736846668474,1.0,plum,mustard_bottle,occ3_scene0003
並排有縫,113.06194141488032,1.0,baseball,plum,occ3_scene0003
並排有縫,150.63777158409118,1.0,baseball,mustard_bottle,occ3_scene0003
並排有縫,152.04238985819092,1.0,pitcher_base,foam_brick,occ3_scene0004
並排有縫,57.8669590498357,1.0,tennis_ball,mug,occ3_scene0005
同物過切,5.562605786237462,0.625,cups,cups,occ3_scene0005
並排有縫,54.0609525350646,0.3333333333333333,tennis_ball,mug,occ3_scene0005
並排有縫,108.8069514529948,0.75,cups,mug,occ3_scene0005
同物過切,6.252959922505519,0.6666666666666666,mug,mug,occ3_scene0005
並排有縫,66.7239202885666,1.0,large_clamp,cups,occ3_scene0006
並排有縫,86.9144216432826,1.0,cups,baseball,occ3_scene0006
並排有縫,36.06482521572458,0.9090909090909091,large_clamp,baseball,occ3_scene0006
並排有縫,52.247306505171174,1.0,sponge,foam_brick,occ3_scene0007
並排有縫,113.32976642854723,1.0,foam_brick,padlock,occ3_scene0007
同物過切,5.294419382419857,1.0,scissors,scissors,occ3_scene0008
並排有縫,85.9616944843633,1.0,scissors,cups,occ3_scene0008
同物過切,6.456719873014549,1.0,scissors,scissors,occ3_scene0008
並排有縫,108.4664569902807,1.0,softball,gelatin_box,occ3_scene0009
並排有縫,105.9571325366554,1.0,softball,gelatin_box,occ3_scene0009
並排有縫,81.1905313352263,1.0,cups,pudding_box,occ3_scene0011
並排有縫,111.08027011276589,1.0,cups,pudding_box,occ3_scene0011
並排有縫,81.3855389067536,1.0,cups,pudding_box,occ3_scene0011
並排有縫,57.51504255637952,1.0,cups,cups,occ3_scene0011
同物過切,4.663207790935098,1.0,padlock,padlock,occ3_scene0012
並排有縫,75.36523761627998,1.0,strawberry,cups,occ3_scene0012
同物過切,69.41143321981055,0.5,tomato_soup_can,tomato_soup_can,occ3_scene0013
並排有縫,103.22494778928149,1.0,tomato_soup_can,cups,occ3_scene0013
並排有縫,49.777485206702664,1.0,tomato_soup_can,golf_ball,occ3_scene0013
同物過切,7.722760609661206,0.875,cups,cups,occ3_scene0013
並排有縫,85.6221246315142,0.0,tomato_soup_can,golf_ball,occ3_scene0013
並排有縫,140.30570202760828,0.125,tomato_soup_can,cups,occ3_scene0013
同物過切,7.019606617029307,1.0,mustard_bottle,mustard_bottle,occ3_scene0014
並排有縫,16.65435374909079,1.0,mustard_bottle,sugar_box,occ3_scene0014
並排有縫,69.2368131424207,1.0,mustard_bottle,sugar_box,occ3_scene0014
同物過切,12.07135102015988,0.06666666666666667,sugar_box,sugar_box,occ3_scene0014
並排有縫,68.27081669811892,0.875,padlock,apple,occ3_scene0015
並排有縫,66.07163730951137,0.875,padlock,apple,occ3_scene0015
同物過切,23.39930678518656,1.0,apple,apple,occ3_scene0015
同物過切,32.14249960069515,0.0,bleach_cleanser,bleach_cleanser,occ3_scene0016
同物過切,7.3324569072449055,0.42105263157894735,bleach_cleanser,bleach_cleanser,occ3_scene0016
同物過切,8.531213122116688,1.0,bleach_cleanser,bleach_cleanser,occ3_scene0016
同物過切,15.740083194425484,0.6842105263157895,bleach_cleanser,bleach_cleanser,occ3_scene0016
並排有縫,121.48829343451328,1.0,cracker_box,softball,occ3_scene0017
並排有縫,137.76112743335406,1.0,cracker_box,softball,occ3_scene0017
並排有縫,137.76112743335406,0.3,cracker_box,softball,occ3_scene0017
同物過切,8.016821790935381,0.9285714285714286,cracker_box,cracker_box,occ3_scene0017
並排有縫,199.0859959799407,0.0,golf_ball,cracker_box,occ3_scene0017
並排有縫,4.668027993095847,1.0,plum,flat_screwdriver,occ3_scene0018
同物過切,8.637291604681353,1.0,tuna_fish_can,tuna_fish_can,occ3_scene0019
並排有縫,113.22629058438531,1.0,padlock,softball,occ3_scene0019
並排有縫,128.22915542189727,1.0,tuna_fish_can,softball,occ3_scene0019
並排有縫,143.78656327904204,1.0,mini_soccer_ball,wood_block,occ3_scene0020
並排有縫,78.42433457734276,0.9230769230769231,mini_soccer_ball,wood_block,occ3_scene0020
並排有縫,141.51544867178444,1.0,wood_block,orange,occ3_scene0020
並排有縫,129.06794850058745,1.0,mini_soccer_ball,orange,occ3_scene0020
同物過切,11.160836941668917,1.0,wood_block,wood_block,occ3_scene0020
同物過切,13.794719281430725,1.0,wood_block,wood_block,occ3_scene0020
同物過切,72.68511149837151,0.6,wood_block,wood_block,occ3_scene0020
同物過切,130.26530945015043,0.4,wood_block,wood_block,occ3_scene0020
並排有縫,178.55513887634226,0.0,orange,wood_block,occ3_scene0020
同物過切,35.82893329109463,0.4,master_chef_can,master_chef_can,occ4_scene0001
並排有縫,75.11971108514648,0.0,cups,master_chef_can,occ4_scene0001
並排有縫,53.85590813700523,1.0,cups,strawberry,occ4_scene0001
並排有縫,44.231837515687715,1.0,master_chef_can,cups,occ4_scene0001
同物過切,5.3027412357360415,1.0,master_chef_can,master_chef_can,occ4_scene0001
並排有縫,86.36306657128523,1.0,master_chef_can,cups,occ4_scene0001
同物過切,86.36306657128523,1.0,cups,cups,occ4_scene0001
並排有縫,49.80734482223792,1.0,mustard_bottle,master_chef_can,occ4_scene0002
並排有縫,67.52358563951961,1.0,mustard_bottle,master_chef_can,occ4_scene0002
並排有縫,74.40456555613906,1.0,master_chef_can,mustard_bottle,occ4_scene0002
同物過切,11.159614932327312,0.3333333333333333,master_chef_can,master_chef_can,occ4_scene0002
並排有縫,50.592473018922554,0.0,master_chef_can,cups,occ4_scene0002
同物過切,40.1753927296371,1.0,bleach_cleanser,bleach_cleanser,occ4_scene0003
同物過切,7.026538677642108,0.45454545454545453,bleach_cleanser,bleach_cleanser,occ4_scene0003
並排有縫,65.32768833108008,1.0,bleach_cleanser,pudding_box,occ4_scene0003
並排有縫,65.32768833108008,1.0,bleach_cleanser,pudding_box,occ4_scene0003
並排有縫,81.2851533269126,1.0,pudding_box,cups,occ4_scene0003
並排有縫,81.2851533269126,1.0,pudding_box,cups,occ4_scene0003
並排有縫,114.81060999584962,0.2857142857142857,pudding_box,bleach_cleanser,occ4_scene0003
並排有縫,114.81060999584962,0.8571428571428571,pudding_box,bleach_cleanser,occ4_scene0003
同物過切,8.416086646172438,0.4444444444444444,bleach_cleanser,bleach_cleanser,occ4_scene0003
同物過切,21.64465548200156,1.0,bleach_cleanser,bleach_cleanser,occ4_scene0003
並排有縫,212.89275471513952,0.0,bleach_cleanser,pudding_box,occ4_scene0003
並排有縫,212.89275471513952,0.0,bleach_cleanser,pudding_box,occ4_scene0003
並排有縫,219.4905079234645,0.0,bleach_cleanser,pudding_box,occ4_scene0003
並排有縫,219.4905079234645,0.0,bleach_cleanser,pudding_box,occ4_scene0003
並排有縫,59.28134779071314,1.0,cups,strawberry,occ4_scene0003
並排有縫,238.00860829021607,0.0,bleach_cleanser,pudding_box,occ4_scene0003
並排有縫,265.3893888947387,0.0,bleach_cleanser,pudding_box,occ4_scene0003
並排有縫,73.91507697277723,1.0,pudding_box,cups,occ4_scene0003
並排有縫,47.10291957548723,0.9,gelatin_box,pear,occ4_scene0004
並排有縫,81.48707627874535,1.0,pear,mug,occ4_scene0004
並排有縫,80.21825256373012,0.46153846153846156,pear,mug,occ4_scene0004
同物過切,33.32726006483932,0.5384615384615384,mug,mug,occ4_scene0004
同物過切,27.678721343426528,0.875,cups,cups,occ4_scene0005
同物過切,10.311401349395787,1.0,cups,cups,occ4_scene0005
並排有縫,29.333751539931786,0.8333333333333334,cups,cups,occ4_scene0005
並排有縫,99.19736171851112,0.625,cups,cups,occ4_scene0005
並排有縫,99.19736171851112,0.5,cups,cups,occ4_scene0005
並排有縫,29.333751539931786,0.8333333333333334,cups,cups,occ4_scene0005
並排有縫,118.47137047873235,1.0,cups,cups,occ4_scene0005
並排有縫,64.56878514932518,1.0,cups,cups,occ4_scene0005
並排有縫,54.11573847191864,1.0,cups,cups,occ4_scene0005
並排有縫,22.000809712932945,1.0,softball,cups,occ4_scene0006
同物過切,8.624452625925038,1.0,cups,cups,occ4_scene0006
並排有縫,80.66402444451666,0.95,softball,cups,occ4_scene0006
同物過切,8.973263787939612,1.0,cups,cups,occ4_scene0006
並排有縫,78.7811855733761,1.0,softball,cups,occ4_scene0006
同物過切,40.619347692393724,1.0,rubiks_cube,rubiks_cube,occ4_scene0007
並排有縫,65.13583854645202,1.0,rubiks_cube,lemon,occ4_scene0007
並排有縫,62.0360120657959,1.0,wood_block,golf_ball,occ4_scene0008
並排有縫,58.0295078885936,1.0,golf_ball,cups,occ4_scene0008
並排有縫,133.34286890201724,1.0,wood_block,cups,occ4_scene0008
並排有縫,137.38236896517813,1.0,wood_block,cups,occ4_scene0008
同物過切,53.15028869853544,0.8333333333333334,cups,cups,occ4_scene0008
同物過切,150.5661487511372,1.0,wood_block,wood_block,occ4_scene0008
並排有縫,101.90082326758116,1.0,tomato_soup_can,bowl,occ4_scene0009
並排有縫,68.20850236860863,1.0,tomato_soup_can,racquetball,occ4_scene0009
並排有縫,106.97636032268048,0.5,bowl,tomato_soup_can,occ4_scene0009
並排有縫,71.55531346277783,0.0,tomato_soup_can,racquetball,occ4_scene0009
並排有縫,9.183384028380592,0.9166666666666666,racquetball,tennis_ball,occ4_scene0009
並排有縫,67.70653057716413,1.0,tomato_soup_can,tennis_ball,occ4_scene0009
並排有縫,71.83351765316631,0.0,tomato_soup_can,tennis_ball,occ4_scene0009
並排有縫,28.5094433989009,1.0,bowl,racquetball,occ4_scene0009
並排有縫,58.30192171383697,1.0,cups,peach,occ4_scene0010
並排有縫,99.60416954713868,1.0,peach,bleach_cleanser,occ4_scene0010
並排有縫,94.25096761361556,1.0,peach,bleach_cleanser,occ4_scene0010
同物過切,16.17861560282122,0.0,bleach_cleanser,bleach_cleanser,occ4_scene0010
同物過切,10.59243582195639,0.46153846153846156,bleach_cleanser,bleach_cleanser,occ4_scene0010
並排有縫,11.71972466877258,1.0,bleach_cleanser,flat_screwdriver,occ4_scene0010
並排有縫,17.82188086843417,0.0,bleach_cleanser,flat_screwdriver,occ4_scene0010
並排有縫,59.231479977259,1.0,pitcher_base,cups,occ4_scene0011
並排有縫,12.073140934702076,1.0,pitcher_base,cups,occ4_scene0011
同物過切,6.250615909550117,0.5,cups,cups,occ4_scene0011
同物過切,33.529896149797366,0.8888888888888888,cups,cups,occ4_scene0011
並排有縫,6.686863246457397,0.5714285714285714,cups,mug,occ4_scene0011
並排有縫,50.90762747415373,1.0,mug,cups,occ4_scene0011
同物過切,6.686863246457397,0.8571428571428571,mug,mug,occ4_scene0011
並排有縫,94.06791438553341,1.0,pitcher_base,cups,occ4_scene0011
並排有縫,16.82694363269155,1.0,pitcher_base,mug,occ4_scene0011
並排有縫,107.60113777251647,1.0,pitcher_base,cups,occ4_scene0011
並排有縫,60.80088072867296,1.0,cups,mug,occ4_scene0011
並排有縫,218.10200415462253,1.0,cups,wood_block,occ4_scene0012
並排有縫,92.23864692286932,1.0,cups,plum,occ4_scene0012
並排有縫,229.40954502102468,0.0,cups,wood_block,occ4_scene0012
同物過切,96.74484009784254,0.6666666666666666,wood_block,wood_block,occ4_scene0012
同物過切,4.328138826386829,1.0,wood_block,wood_block,occ4_scene0012
同物過切,113.57184791011323,0.3333333333333333,wood_block,wood_block,occ4_scene0012
並排有縫,94.04156376090155,1.0,cups,banana,occ4_scene0013
並排有縫,57.61327110592681,1.0,peach,cups,occ4_scene0013
並排有縫,52.982725316860765,0.625,peach,cups,occ4_scene0013
並排有縫,76.81519405039306,1.0,mustard_bottle,racquetball,occ4_scene0014
同物過切,6.624461268795434,1.0,spatula,spatula,occ4_scene0014
並排有縫,43.19406211164717,1.0,banana,foam_brick,occ4_scene0015
並排有縫,116.29371209839812,1.0,foam_brick,wood_block,occ4_scene0015
並排有縫,80.10457759754595,1.0,wood_block,sugar_box,occ4_scene0015
並排有縫,80.10457759754595,1.0,wood_block,sugar_box,occ4_scene0015
同物過切,8.817371895864511,0.3076923076923077,sugar_box,sugar_box,occ4_scene0015
並排有縫,74.81256972489425,1.0,wood_block,sugar_box,occ4_scene0015
並排有縫,78.31411236823348,1.0,sugar_box,wood_block,occ4_scene0015
並排有縫,75.72302247157059,1.0,sugar_box,wood_block,occ4_scene0015
並排有縫,79.28739349465712,1.0,sugar_box,wood_block,occ4_scene0015
並排有縫,78.54371858661818,1.0,wood_block,sugar_box,occ4_scene0015
同物過切,15.610589620576821,0.0,sugar_box,sugar_box,occ4_scene0015
同物過切,12.501231819100344,0.15384615384615385,sugar_box,sugar_box,occ4_scene0015
並排有縫,87.8506240308159,1.0,sugar_box,wood_block,occ4_scene0015
同物過切,8.952937338391088,0.0,sugar_box,sugar_box,occ4_scene0015
同物過切,9.745544518808215,0.0,sugar_box,sugar_box,occ4_scene0015
同物過切,119.18945127646963,0.5,wood_block,wood_block,occ4_scene0015
同物過切,8.659670957851585,0.0,sugar_box,sugar_box,occ4_scene0015
並排有縫,108.50514095360879,1.0,wood_block,sugar_box,occ4_scene0015
同物過切,14.488192226896013,0.0,sugar_box,sugar_box,occ4_scene0015
並排有縫,152.75270533917634,1.0,wood_block,sugar_box,occ4_scene0015
並排有縫,67.04991178007913,1.0,strawberry,gelatin_box,occ4_scene0016
同物過切,41.88671407312877,0.6,cups,cups,occ4_scene0017
同物過切,5.562605786238128,0.8461538461538461,cups,cups,occ4_scene0017
並排有縫,74.16285744015663,1.0,cups,cups,occ4_scene0017
並排有縫,82.98501227670627,1.0,mug,cups,occ4_scene0017
同物過切,6.252959922505963,0.7777777777777778,mug,mug,occ4_scene0017
並排有縫,104.59357915705885,0.4666666666666667,cups,mug,occ4_scene0017
並排有縫,130.3946261585185,0.9411764705882353,cups,mug,occ4_scene0017
並排有縫,83.12011059332602,0.5333333333333333,cups,cups,occ4_scene0017
並排有縫,82.3813328695967,0.15384615384615385,cups,cups,occ4_scene0017
並排有縫,118.16807319259959,1.0,cups,sponge,occ4_scene0018
並排有縫,88.82831389798443,1.0,cups,sponge,occ4_scene0018
同物過切,6.122399784965982,0.6,cups,cups,occ4_scene0018
並排有縫,105.1667753333777,0.0,sponge,cups,occ4_scene0018
並排有縫,93.28713149052604,1.0,cups,cups,occ4_scene0018
並排有縫,92.42627641996481,1.0,cups,cups,occ4_scene0018
並排有縫,68.18387513105966,1.0,apple,tomato_soup_can,occ4_scene0019
並排有縫,67.63230621860016,1.0,apple,tomato_soup_can,occ4_scene0019
並排有縫,72.72972205963269,1.0,tennis_ball,apple,occ4_scene0020
並排有縫,37.81372198248877,0.9090909090909091,gelatin_box,apple,occ4_scene0020
並排有縫,51.22231113550306,1.0,pear,sponge,occ5_scene0001
同物過切,8.817371895865232,0.0,bleach_cleanser,bleach_cleanser,occ5_scene0001
並排有縫,68.38856508029474,0.5,bleach_cleanser,medium_clamp,occ5_scene0001
同物過切,7.9757571216957714,0.0,bleach_cleanser,bleach_cleanser,occ5_scene0001
並排有縫,72.04043265430252,1.0,bleach_cleanser,medium_clamp,occ5_scene0001
並排有縫,18.077890842083665,1.0,pear,pudding_box,occ5_scene0001
並排有縫,39.58882329054478,1.0,sponge,bleach_cleanser,occ5_scene0001
並排有縫,38.74520404004713,1.0,sponge,bleach_cleanser,occ5_scene0001
並排有縫,205.03645451759186,1.0,pudding_box,bleach_cleanser,occ5_scene0001
同物過切,18.110245827550386,1.0,bleach_cleanser,bleach_cleanser,occ5_scene0001
同物過切,40.966633130068374,0.25,bleach_cleanser,bleach_cleanser,occ5_scene0001
同物過切,50.63976848600319,0.42857142857142855,bleach_cleanser,bleach_cleanser,occ5_scene0001
並排有縫,237.98178869820498,0.0,pudding_box,bleach_cleanser,occ5_scene0001
並排有縫,237.98178869820498,1.0,bleach_cleanser,pudding_box,occ5_scene0001
並排有縫,237.98178869820495,0.0,bleach_cleanser,pudding_box,occ5_scene0001
並排有縫,107.6692594724733,1.0,cups,phillips_screwdriver,occ5_scene0002
並排有縫,88.47921675354542,1.0,cups,phillips_screwdriver,occ5_scene0002
並排有縫,92.37880975425756,1.0,cups,potted_meat_can,occ5_scene0002
同物過切,9.410343621942829,0.3333333333333333,potted_meat_can,potted_meat_can,occ5_scene0002
並排有縫,94.88616514155979,1.0,cups,potted_meat_can,occ5_scene0002
並排有縫,103.56384114529783,1.0,cups,potted_meat_can,occ5_scene0002
並排有縫,135.062654151615,1.0,cups,phillips_screwdriver,occ5_scene0002
同物過切,6.179097092513987,1.0,cups,cups,occ5_scene0002
同物過切,9.65879481793075,0.3333333333333333,potted_meat_can,potted_meat_can,occ5_scene0002
並排有縫,89.47353355775326,1.0,foam_brick,gelatin_box,occ5_scene0003
並排有縫,52.03447755725597,1.0,cups,potted_meat_can,occ5_scene0003
並排有縫,15.082038733109759,1.0,potted_meat_can,gelatin_box,occ5_scene0003
同物過切,8.66065591749221,0.2,potted_meat_can,potted_meat_can,occ5_scene0003
並排有縫,79.3187491518814,1.0,cups,gelatin_box,occ5_scene0003
並排有縫,57.680496230837264,1.0,cups,potted_meat_can,occ5_scene0003
並排有縫,102.90115972711078,1.0,pear,cups,occ5_scene0003
同物過切,8.66065591749221,1.0,potted_meat_can,potted_meat_can,occ5_scene0003
並排有縫,91.68487032254124,0.0,potted_meat_can,gelatin_box,occ5_scene0003
並排有縫,63.4463518065802,1.0,potted_meat_can,cups,occ5_scene0003
並排有縫,82.08992347981523,1.0,mug,cups,occ5_scene0004
同物過切,19.4035761066057,1.0,bleach_cleanser,bleach_cleanser,occ5_scene0005
同物過切,10.347864017571872,0.0,bleach_cleanser,bleach_cleanser,occ5_scene0005
同物過切,11.08154902909368,0.4,bleach_cleanser,bleach_cleanser,occ5_scene0005
並排有縫,49.66245929669561,1.0,bleach_cleanser,peach,occ5_scene0005
並排有縫,18.000971573313016,0.7692307692307693,bleach_cleanser,peach,occ5_scene0005
並排有縫,47.44751425984694,1.0,orange,cups,occ5_scene0005
並排有縫,17.27570201129691,1.0,bleach_cleanser,orange,occ5_scene0005
並排有縫,52.41365509513045,0.6923076923076923,peach,bleach_cleanser,occ5_scene0005
並排有縫,143.20763544776437,1.0,orange,cups,occ5_scene0005
並排有縫,57.47155679533472,1.0,peach,cups,occ5_scene0005
並排有縫,60.11385484967452,1.0,peach,cups,occ5_scene0005
同物過切,8.357798364155714,1.0,cups,cups,occ5_scene0005
並排有縫,202.08254260246758,0.0,bleach_cleanser,cups,occ5_scene0005
並排有縫,196.86227389683347,1.0,bleach_cleanser,cups,occ5_scene0005
同物過切,25.338022621826884,0.0,bleach_cleanser,bleach_cleanser,occ5_scene0005
並排有縫,100.1639635458672,1.0,tomato_soup_can,racquetball,occ5_scene0006
並排有縫,52.34086579277664,1.0,tomato_soup_can,baseball,occ5_scene0006
並排有縫,167.21387532594622,0.0,tomato_soup_can,racquetball,occ5_scene0006
並排有縫,95.61913800189164,0.9,bowl,racquetball,occ5_scene0006
並排有縫,30.24331622437959,0.8461538461538461,bowl,foam_brick,occ5_scene0006
並排有縫,14.666702555722889,0.9473684210526315,bowl,tomato_soup_can,occ5_scene0006
並排有縫,62.98619723287035,1.0,racquetball,foam_brick,occ5_scene0006
同物過切,73.28045551174122,0.5,tomato_soup_can,tomato_soup_can,occ5_scene0006
並排有縫,92.35412905962993,1.0,tomato_soup_can,foam_brick,occ5_scene0006
並排有縫,48.80540674674688,0.0,tomato_soup_can,baseball,occ5_scene0006
並排有縫,94.95189813160809,0.0,tomato_soup_can,foam_brick,occ5_scene0006
並排有縫,69.31740718390289,1.0,orange,tomato_soup_can,occ5_scene0007
並排有縫,42.712864666140774,0.9230769230769231,peach,tennis_ball,occ5_scene0007
並排有縫,156.29140495483003,1.0,orange,tennis_ball,occ5_scene0007
並排有縫,120.65296111949019,1.0,tomato_soup_can,tennis_ball,occ5_scene0007
同物過切,5.165984574953711,0.3333333333333333,tomato_soup_can,tomato_soup_can,occ5_scene0007
並排有縫,119.49119154955878,0.0,tomato_soup_can,tennis_ball,occ5_scene0007
並排有縫,49.640654791673676,1.0,peach,tomato_soup_can,occ5_scene0007
並排有縫,55.26730701488569,0.0,peach,tomato_soup_can,occ5_scene0007
並排有縫,28.651396216292333,0.8571428571428571,foam_brick,tennis_ball,occ5_scene0008
同物過切,67.44585076049803,0.75,cracker_box,cracker_box,occ5_scene0008
並排有縫,126.88510871374916,0.7142857142857143,cracker_box,foam_brick,occ5_scene0008
並排有縫,165.65280369114416,0.0,cracker_box,foam_brick,occ5_scene0008
並排有縫,165.65280369114416,1.0,cracker_box,foam_brick,occ5_scene0008
同物過切,4.668027993095681,0.9230769230769231,cracker_box,cracker_box,occ5_scene0008
並排有縫,60.37094406460225,0.0,cracker_box,tennis_ball,occ5_scene0008
並排有縫,60.37094406460225,1.0,cracker_box,tennis_ball,occ5_scene0008
並排有縫,43.53618987944574,1.0,cups,peach,occ5_scene0009
並排有縫,14.187058412163168,1.0,cups,wood_block,occ5_scene0009
並排有縫,73.54989833203595,0.875,cups,softball,occ5_scene0009
並排有縫,120.36206676063904,1.0,peach,wood_block,occ5_scene0009
並排有縫,90.98057951748528,1.0,wood_block,softball,occ5_scene0009
並排有縫,72.17805718349734,0.0,phillips_screwdriver,wood_block,occ5_scene0009
並排有縫,70.03993979836132,1.0,phillips_screwdriver,wood_block,occ5_scene0009
同物過切,6.124650287038458,0.875,cups,cups,occ5_scene0009
並排有縫,89.75423061665856,1.0,cups,softball,occ5_scene0009
並排有縫,55.45183551302289,0.875,peach,softball,occ5_scene0009
同物過切,14.485827174091192,1.0,wood_block,wood_block,occ5_scene0009
並排有縫,87.51479209935457,1.0,lemon,wood_block,occ5_scene0010
並排有縫,86.68816747575653,1.0,pear,cups,occ5_scene0010
並排有縫,80.72678540196787,1.0,wood_block,cups,occ5_scene0010
並排有縫,77.10801824527638,1.0,cups,wood_block,occ5_scene0010
同物過切,148.7979150065785,0.25,wood_block,wood_block,occ5_scene0010
同物過切,9.330995509433947,1.0,wood_block,wood_block,occ5_scene0010
同物過切,106.82586011260453,0.25,wood_block,wood_block,occ5_scene0010
同物過切,14.363778544196482,0.16666666666666666,master_chef_can,master_chef_can,occ5_scene0011
並排有縫,75.11586430168582,1.0,master_chef_can,strawberry,occ5_scene0011
並排有縫,7.145845796410196,0.0,potted_meat_can,master_chef_can,occ5_scene0011
並排有縫,75.11586430168582,1.0,potted_meat_can,strawberry,occ5_scene0011
並排有縫,191.70528591797782,0.0,master_chef_can,softball,occ5_scene0011
並排有縫,71.47066351896004,1.0,nine_hole_peg_test,potted_meat_can,occ5_scene0011
並排有縫,70.77444158694068,1.0,nine_hole_peg_test,potted_meat_can,occ5_scene0011
並排有縫,80.88246757355593,0.9090909090909091,nine_hole_peg_test,potted_meat_can,occ5_scene0011
並排有縫,86.20927272709078,0.9090909090909091,nine_hole_peg_test,potted_meat_can,occ5_scene0011
同物過切,10.305815483137582,0.14285714285714285,potted_meat_can,potted_meat_can,occ5_scene0011
並排有縫,68.54793321429953,1.0,master_chef_can,potted_meat_can,occ5_scene0011
並排有縫,11.285761601767842,1.0,master_chef_can,potted_meat_can,occ5_scene0011
同物過切,5.002012713113569,0.2857142857142857,nine_hole_peg_test,nine_hole_peg_test,occ5_scene0011
並排有縫,90.43386646701089,0.7272727272727273,nine_hole_peg_test,potted_meat_can,occ5_scene0011
同物過切,43.66302114731785,1.0,nine_hole_peg_test,nine_hole_peg_test,occ5_scene0011
並排有縫,101.04129492732594,1.0,nine_hole_peg_test,master_chef_can,occ5_scene0011
並排有縫,129.6806008793222,1.0,nine_hole_peg_test,master_chef_can,occ5_scene0011
並排有縫,95.91618236376952,0.0,master_chef_can,potted_meat_can,occ5_scene0011
並排有縫,81.81407857011335,0.8571428571428571,softball,potted_meat_can,occ5_scene0011
並排有縫,27.321424927018832,1.0,potted_meat_can,master_chef_can,occ5_scene0011
並排有縫,89.95153608325457,0.0,potted_meat_can,master_chef_can,occ5_scene0011
同物過切,15.405111895431922,0.0,potted_meat_can,potted_meat_can,occ5_scene0011
同物過切,8.659670957851805,0.14285714285714285,potted_meat_can,potted_meat_can,occ5_scene0011
並排有縫,69.88925470185598,0.0,strawberry,potted_meat_can,occ5_scene0011
並排有縫,91.76173805312067,0.0,master_chef_can,strawberry,occ5_scene0011
並排有縫,79.00053616915253,1.0,master_chef_can,bleach_cleanser,occ5_scene0012
並排有縫,8.064658627198051,0.5555555555555556,master_chef_can,bleach_cleanser,occ5_scene0012
同物過切,5.563037084374334,0.0,bleach_cleanser,bleach_cleanser,occ5_scene0012
同物過切,8.064658627198051,0.0,bleach_cleanser,bleach_cleanser,occ5_scene0012
並排有縫,31.994463768332203,1.0,master_chef_can,bleach_cleanser,occ5_scene0012
並排有縫,16.657375957808426,1.0,foam_brick,cups,occ5_scene0012
並排有縫,25.09510464019963,1.0,foam_brick,cups,occ5_scene0012
同物過切,14.186627114027184,1.0,cups,cups,occ5_scene0012
並排有縫,108.22948476933524,0.9333333333333333,cups,baseball,occ5_scene0012
並排有縫,258.040456764738,1.0,master_chef_can,baseball,occ5_scene0012
同物過切,10.518635183380004,0.46153846153846156,bleach_cleanser,bleach_cleanser,occ5_scene0012
並排有縫,172.51731020749787,1.0,baseball,bleach_cleanser,occ5_scene0012
並排有縫,25.581797973981914,1.0,master_chef_can,cups,occ5_scene0012
並排有縫,93.56510374091897,1.0,cups,bleach_cleanser,occ5_scene0012
並排有縫,130.52413743350402,1.0,master_chef_can,bleach_cleanser,occ5_scene0012
並排有縫,150.08574324800978,1.0,bleach_cleanser,master_chef_can,occ5_scene0012
同物過切,12.990556172969804,1.0,bleach_cleanser,bleach_cleanser,occ5_scene0012
並排有縫,73.1680505150323,1.0,master_chef_can,foam_brick,occ5_scene0012
並排有縫,125.06232921561195,1.0,master_chef_can,cups,occ5_scene0012
並排有縫,197.99024026023204,0.0,bleach_cleanser,cups,occ5_scene0012
並排有縫,184.10849925520594,0.0,bleach_cleanser,baseball,occ5_scene0012
並排有縫,95.97103297178022,1.0,tomato_soup_can,cups,occ5_scene0013
並排有縫,201.88018149222654,1.0,tomato_soup_can,cups,occ5_scene0013
並排有縫,114.03950185942418,1.0,tomato_soup_can,gelatin_box,occ5_scene0013
並排有縫,86.59307411838324,1.0,cups,cups,occ5_scene0013
並排有縫,89.47814017812786,0.5555555555555556,cups,tomato_soup_can,occ5_scene0013
並排有縫,202.26846074141847,0.2222222222222222,cups,tomato_soup_can,occ5_scene0013
同物過切,8.079307110495982,0.5,cups,cups,occ5_scene0013
並排有縫,8.079307110495982,0.875,cups,cups,occ5_scene0013
同物過切,10.868028442556188,0.2,potted_meat_can,potted_meat_can,occ5_scene0013
同物過切,11.160225936997946,0.2,potted_meat_can,potted_meat_can,occ5_scene0013
並排有縫,114.14533568634211,1.0,cups,gelatin_box,occ5_scene0013
並排有縫,95.1204860250875,0.0,tomato_soup_can,gelatin_box,occ5_scene0013
並排有縫,10.518983072401845,1.0,gelatin_box,tomato_soup_can,occ5_scene0013
