scene,view,objA,objB,same,clipcos,drgb,dhist,dtex
stack4_scene0004,view_el30_az135,bleach_cleanser,wood_block,0,0.422,101.9,0.998,6.5
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.44,159.9,0.995,36.2
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.491,225.9,0.925,22.0
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.356,171.8,0.832,70.3
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.429,182.8,1.0,6.4
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.469,127.4,0.554,51.0
stack4_scene0004,view_el30_az135,bleach_cleanser,bleach_cleanser,1,0.542,17.7,0.252,24.0
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.544,161.3,0.994,29.3
stack4_scene0004,view_el30_az135,bleach_cleanser,bleach_cleanser,1,0.207,0.8,0.753,65.1
stack4_scene0004,view_el30_az135,bleach_cleanser,bleach_cleanser,1,0.57,9.1,0.202,25.2
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.601,128.4,1.0,28.1
stack4_scene0004,view_el30_az135,bleach_cleanser,bleach_cleanser,1,0.463,119.6,0.838,48.9
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.414,207.4,0.925,14.3
stack4_scene0004,view_el30_az135,bleach_cleanser,bleach_cleanser,1,0.391,14.3,0.385,81.0
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.327,46.8,0.285,66.2
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.454,106.2,0.968,39.9
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.327,144.6,1.0,32.8
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.382,168.8,1.0,22.8
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.406,171.7,1.0,7.8
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.319,172.5,1.0,2.4
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.325,178.4,1.0,2.9
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.27,156.9,1.0,88.9
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.34,168.3,1.0,15.7
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.299,172.9,1.0,10.4
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.445,214.0,0.983,36.3
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.386,180.9,1.0,8.6
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.29,174.3,1.0,4.4
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.341,194.8,1.0,6.6
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.296,178.8,1.0,11.6
stack4_scene0004,view_el30_az135,wood_block,rubiks_cube,0,0.355,61.7,0.987,42.7
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.324,133.2,0.863,28.5
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.333,99.4,0.999,76.8
stack4_scene0004,view_el30_az135,wood_block,rubiks_cube,0,0.397,83.6,0.996,12.9
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.33,51.5,0.931,57.5
stack4_scene0004,view_el30_az135,wood_block,bleach_cleanser,0,0.439,118.5,0.999,30.5
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.345,74.7,0.998,35.8
stack4_scene0004,view_el30_az135,wood_block,bleach_cleanser,0,0.162,102.3,1.0,71.6
stack4_scene0004,view_el30_az135,wood_block,bleach_cleanser,0,0.404,109.9,0.999,31.7
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.486,48.2,0.997,34.6
stack4_scene0004,view_el30_az135,wood_block,bleach_cleanser,0,0.344,42.7,0.993,55.4
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.396,121.2,0.96,20.8
stack4_scene0004,view_el30_az135,wood_block,bleach_cleanser,0,0.484,90.0,0.999,87.5
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.31,64.0,0.999,72.7
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.314,59.6,1.0,46.4
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.308,53.1,0.997,39.3
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.342,69.2,0.987,29.3
stack4_scene0004,view_el30_az135,wood_block,rubiks_cube,0,0.435,102.5,0.996,14.3
stack4_scene0004,view_el30_az135,wood_block,rubiks_cube,0,0.401,104.2,1.0,8.9
stack4_scene0004,view_el30_az135,wood_block,rubiks_cube,0,0.407,107.6,1.0,9.4
stack4_scene0004,view_el30_az135,wood_block,rubiks_cube,0,0.161,65.3,1.0,95.4
stack4_scene0004,view_el30_az135,wood_block,rubiks_cube,0,0.326,95.8,1.0,22.2
stack4_scene0004,view_el30_az135,wood_block,rubiks_cube,0,0.378,104.6,0.998,16.9
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.288,133.8,1.0,42.8
stack4_scene0004,view_el30_az135,wood_block,rubiks_cube,0,0.463,109.8,1.0,15.1
stack4_scene0004,view_el30_az135,wood_block,rubiks_cube,0,0.556,105.6,1.0,10.9
stack4_scene0004,view_el30_az135,wood_block,colored_wood_blocks,0,0.366,98.2,1.0,13.1
stack4_scene0004,view_el30_az135,wood_block,rubiks_cube,0,0.51,108.7,1.0,18.1
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.722,83.8,0.803,14.3
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.347,83.5,0.993,34.1
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.707,56.0,0.846,29.8
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.509,58.6,0.986,14.7
stack4_scene0004,view_el30_az135,rubiks_cube,bleach_cleanser,0,0.553,176.5,0.995,12.3
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.605,31.1,0.969,7.0
stack4_scene0004,view_el30_az135,rubiks_cube,bleach_cleanser,0,0.445,160.2,0.997,28.9
stack4_scene0004,view_el30_az135,rubiks_cube,bleach_cleanser,0,0.517,168.0,0.994,11.1
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.474,58.6,0.617,8.2
stack4_scene0004,view_el30_az135,rubiks_cube,bleach_cleanser,0,0.383,48.1,0.976,12.6
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.593,77.8,0.943,21.9
stack4_scene0004,view_el30_az135,rubiks_cube,bleach_cleanser,0,0.438,147.1,0.996,44.8
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.441,119.0,0.996,29.9
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.576,88.5,1.0,3.6
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.554,41.7,0.596,3.4
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.566,48.8,0.983,13.4
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.608,72.5,0.805,28.4
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.647,74.2,0.803,33.8
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.611,74.9,0.809,33.4
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.584,19.8,0.513,52.6
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.653,64.4,0.656,20.5
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.588,74.7,0.8,25.9
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.628,99.8,1.0,0.1
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.663,76.1,0.806,27.6
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.563,75.2,0.81,31.8
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.553,67.8,0.999,29.6
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.621,76.0,0.804,24.6
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.341,70.7,0.843,48.3
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.723,79.7,0.937,15.5
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.678,99.3,0.732,29.0
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.591,243.4,0.942,2.0
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.573,83.9,0.95,7.3
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.442,225.9,0.974,43.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.518,234.7,0.95,3.2
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.452,142.2,0.735,6.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.317,120.2,0.901,26.9
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.563,28.0,0.808,7.7
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.488,212.0,0.929,59.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.512,179.8,0.911,44.2
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.513,126.9,0.912,17.9
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.498,124.0,0.741,10.8
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.572,90.6,0.838,0.9
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.544,85.2,0.98,14.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.544,87.1,0.999,19.5
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.534,79.4,0.998,19.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.446,81.6,0.868,66.9
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.625,83.2,0.945,6.3
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.499,86.6,0.988,11.6
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.617,42.5,0.891,14.3
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.572,78.6,0.999,13.4
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.447,85.2,1.0,17.5
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.552,64.3,0.916,15.4
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.491,81.5,0.997,10.4
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.402,89.1,0.991,63.8
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.287,50.5,0.816,19.3
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.452,189.4,0.862,46.3
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.5,78.2,0.923,41.0
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.065,171.8,0.937,5.2
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.329,180.9,0.873,45.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.36,129.9,1.0,42.2
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.407,92.7,0.877,21.4
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.459,49.0,0.918,56.0
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.413,157.9,0.857,10.7
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.394,125.2,0.705,4.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.502,65.9,0.718,30.4
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.466,119.5,1.0,37.5
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.482,91.8,0.98,47.5
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.495,64.7,0.998,62.5
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.514,67.3,0.994,67.9
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.514,62.0,0.999,67.4
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.232,73.9,0.995,18.6
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.48,64.4,0.995,54.6
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.474,66.4,0.997,59.9
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.48,43.2,0.539,34.0
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.494,63.3,0.999,61.7
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.415,65.6,1.0,65.8
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.431,78.0,0.942,63.7
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.435,65.1,0.999,58.7
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.493,81.3,0.996,44.5
stack4_scene0004,view_el30_az135,rubiks_cube,bleach_cleanser,0,0.544,199.5,1.0,17.5
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.605,82.8,0.98,22.8
stack4_scene0004,view_el30_az135,rubiks_cube,bleach_cleanser,0,0.315,183.1,1.0,58.7
stack4_scene0004,view_el30_az135,rubiks_cube,bleach_cleanser,0,0.472,190.9,1.0,18.7
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.464,92.5,0.955,21.6
stack4_scene0004,view_el30_az135,rubiks_cube,bleach_cleanser,0,0.374,95.1,0.985,42.4
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.608,86.2,0.982,7.9
stack4_scene0004,view_el30_az135,rubiks_cube,bleach_cleanser,0,0.517,171.0,1.0,74.6
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.435,142.2,1.0,59.7
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.498,106.3,1.0,33.4
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.499,75.9,0.958,26.4
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.614,16.2,0.938,16.4
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.661,112.8,0.729,1.4
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.604,115.2,0.768,4.0
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.582,112.4,0.774,3.6
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.493,70.6,0.862,82.4
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.664,106.2,0.761,9.3
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.569,115.2,0.762,3.9
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.548,97.8,0.997,29.9
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.638,113.4,0.767,2.1
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.523,115.1,0.769,2.0
stack4_scene0004,view_el30_az135,rubiks_cube,colored_wood_blocks,0,0.605,23.2,0.944,0.2
stack4_scene0004,view_el30_az135,rubiks_cube,rubiks_cube,1,0.56,114.6,0.771,5.2
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.602,145.0,0.603,27.0
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.594,57.1,0.972,21.7
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.391,127.4,0.847,14.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.663,136.3,0.629,25.8
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.49,86.4,0.991,22.9
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.4,48.5,0.842,2.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.41,80.4,0.779,36.6
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.457,113.3,0.568,30.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.487,80.8,0.559,15.2
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.356,31.8,0.946,11.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.277,81.5,0.999,18.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.365,74.6,0.985,28.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.36,64.0,0.999,43.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.36,66.3,1.0,48.5
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.34,67.4,0.999,48.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.319,50.0,0.994,37.9
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.394,59.6,0.999,35.2
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.279,66.2,0.999,40.6
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.463,88.7,0.956,14.6
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.387,69.7,0.999,42.4
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.362,66.8,1.0,46.5
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.386,83.9,0.995,44.3
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.352,69.3,0.998,39.3
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.583,177.7,0.997,5.3
stack4_scene0004,view_el30_az135,bleach_cleanser,bleach_cleanser,1,0.353,17.7,0.767,41.1
stack4_scene0004,view_el30_az135,bleach_cleanser,bleach_cleanser,1,0.74,8.8,0.239,1.2
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.542,142.2,1.0,4.1
stack4_scene0004,view_el30_az135,bleach_cleanser,bleach_cleanser,1,0.441,135.7,0.856,24.9
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.723,224.9,0.928,9.6
stack4_scene0004,view_el30_az135,bleach_cleanser,bleach_cleanser,1,0.802,31.7,0.252,57.1
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.651,64.5,0.37,42.2
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.67,123.6,0.976,15.9
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.607,159.2,1.0,8.9
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.694,185.3,1.0,1.1
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.623,188.1,1.0,16.1
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.599,188.8,1.0,21.5
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.623,194.9,1.0,21.1
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.338,173.6,1.0,64.9
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.596,184.8,1.0,8.2
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.597,189.2,1.0,13.6
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.717,231.6,0.989,12.4
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.669,197.4,1.0,15.4
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.589,190.6,1.0,19.5
stack4_scene0004,view_el30_az135,bleach_cleanser,colored_wood_blocks,0,0.604,212.0,1.0,17.3
stack4_scene0004,view_el30_az135,bleach_cleanser,rubiks_cube,0,0.594,195.2,1.0,12.3
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.306,161.3,1.0,35.8
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.594,169.5,0.999,4.1
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.593,74.0,0.993,1.2
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.59,42.9,0.584,19.6
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.58,70.3,0.904,15.0
stack4_scene0004,view_el30_az135,colored_wood_blocks,bleach_cleanser,0,0.496,147.7,0.993,51.7
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.548,119.4,0.991,36.9
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.661,86.1,0.997,10.6
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.534,62.0,0.999,3.5
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.563,77.7,0.999,6.5
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.557,44.9,0.989,21.5
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.579,46.0,0.971,26.8
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.546,48.5,0.998,26.4
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.496,13.4,0.992,59.6
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.595,36.7,0.979,13.6
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.528,46.8,0.988,18.9
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.584,94.2,0.977,7.0
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.61,49.6,0.999,20.7
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.477,47.5,1.0,24.8
stack4_scene0004,view_el30_az135,colored_wood_blocks,colored_wood_blocks,1,0.548,88.9,0.997,22.7
stack4_scene0004,view_el30_az135,colored_wood_blocks,rubiks_cube,0,0.507,48.8,0.998,17.7
